ID_SEANCE,NOM_SEANCE,TYPE_ASSEMBLEE,DATE_VIDEO,TITRE_VIDEO,DESCRIPTION_VIDEO,DUREE,URL
"CP_2020-11-26_R","Commission Permanente","Ordinaire",2020-11-26T17:16:48,"2020-11-26 9 H - Commission sur les finances et l'administration","Étude publique du budget 2021 et du PDI 2021-2030.","2:59:28","https://www.youtube.com/watch?v=SmdvzNVZ32E"
"CP_2020-11-25_R","Commission Permanente","Ordinaire",2020-11-25T21:40:31,"2020-11-25 13 H 30 - Commission sur les finances et l'administration","Étude publique du budget 2021 et du PDI 2021-2030.","2:57:38","https://www.youtube.com/watch?v=5nrinMw4jLQ"
"CP_2020-11-24_R","Commission Permanente","Ordinaire",2020-11-24T16:55:11,"2020-11-24 9 H 30 - Commission sur les finances et l'administration","Étude publique du budget 2021 et du PDI 2021-2030.","2:14:06","https://www.youtube.com/watch?v=5r-gGSacLLc"
"CP_2020-11-23_R","Commission Permanente","Ordinaire",2020-11-23T22:21:28,"2020-11-23 13 H 30 - Commission sur les finances et l'administration","Étude publique du budget 2021 et du PDI 2021-2030.","3:19:48","https://www.youtube.com/watch?v=P04ZResMru4"
"CP_2020-11-20_R","Commission Permanente","Ordinaire",2020-11-20T21:08:51,"2020-11-20 13 H 30 - Commission sur les finances et l'administration","Étude publique du budget 2021 et du PDI 2021-2030.","2:18:23","https://www.youtube.com/watch?v=B1L2G3kEBoA"
"CP_2020-11-20_R","Commission Permanente","Ordinaire",2020-11-20T17:32:19,"2020-11-20 9 H 30 - Commission sur les finances et l'administration","Étude publique du budget 2021 et du PDI 2021-2030.","2:33:01","https://www.youtube.com/watch?v=egMRZDt0zNM"
"CP_2020-11-19_R","Commission Permanente","Ordinaire",2020-11-19T21:37:38,"2020-11-19 13 H 30 - Commission sur les finances et l'administration","Étude publique du budget 2021 et du PDI 2021-2030.","2:28:07","https://www.youtube.com/watch?v=nHnbxK7H0HE"
"CP_2020-11-19_R","Commission Permanente","Ordinaire",2020-11-19T17:42:23,"2020-11-19 9 H 30 - Commission sur les finances et l'administration","Étude publique du budget 2021 et du PDI 2021-2030.","2:59:39","https://www.youtube.com/watch?v=LU5C8LWUicw"
"CP_2020-11-18_R","Commission Permanente","Ordinaire",2020-11-18T22:42:06,"2020-11-18 14 H 30 - Commission sur les finances et l'administration","Étude publique du budget 2021 et du PDI 2021-2030.","2:58:47","https://www.youtube.com/watch?v=LtktfjvA5oY"
"CP_2020-09-16_R","Commission Permanente","Ordinaire",2020-09-16T19:41:57,"2020-09-16 14H - Commission permanente sur le schéma d'aménagement et de développement de Montréal","Affectation du sol sur le site Molson-Coors.","1:35:50","https://www.youtube.com/watch?v=Ftq9wxwB-IU"
"CP_2020-09-01_R","Commission Permanente","Ordinaire",2020-09-01T19:07:59,"2020-09-01 14H - Commission sur le développement social et la diversité montréalaise","Politique montréalaise pour l'action communautaire.","1:01:01","https://www.youtube.com/watch?v=sZA6UKTIRNM"
"CP_2020-05-07_R","Commission Permanente","Ordinaire",2020-05-07T19:22:26,"2020-05-07 14 H - Commission sur le développement économique, urbain et de l'habitation","Commission sur le développement économique, urbain et de l'habitation, 7 mai, 14h00.","1:12:05","https://www.youtube.com/watch?v=Lr3z3N1gVr4"
"CP_2020-04-23_R","Commission Permanente","Ordinaire",2020-04-23T17:22:30,"2019-12-02 9 H - Commission sur les finances et l'administration",,"3:49:43","https://www.youtube.com/watch?v=hYiV13YdDcc"
"CP_2020-04-23_R","Commission Permanente","Ordinaire",2020-04-23T17:21:50,"2020-02-12 13 H 30 - Commission sur le développement social et la diversité montréalaise","Commission sur le développement social et la diversité montréalaise, 12 fév, 13h30.","1:55:16","https://www.youtube.com/watch?v=vHmXARUIq-k"
"CP_2020-03-30_R","Commission Permanente","Ordinaire",2020-03-30T13:09:38,"2020-03-10 19h00 Commission de la sécurité publique","Commission de la sécurité publique - 10 mars, 19h00.","2:28:58","https://www.youtube.com/watch?v=9HiNsRFNtNU"
"CP_2020-02-21_R","Commission Permanente","Ordinaire",2020-02-21T14:11:48,"2020-02-20 13H 30 Commission sur le développement social et la diversité montréalaise","Commission sur le développement social et la diversité montréalaise, 20 fév, 13h30.","2:42:05","https://www.youtube.com/watch?v=3vByrMoUUsk"
"CP_2020-02-20_R","Commission Permanente","Ordinaire",2020-02-20T18:52:57,"2020-02-18 13H 30 - Commission sur le développement social et la diversité montréalaise","Commission sur le développement social et la diversité montréalaise, 18 fév, 13h30.","2:48:45","https://www.youtube.com/watch?v=raeDB1PZBHM"
"CP_2020-02-14_R","Commission Permanente","Ordinaire",2020-02-14T15:54:36,"2020-02-13 13H 30 - Commission sur le développement social et la diversité montréalaise","Commission sur le développement social et la diversité montréalaise, 13 fév, 13h30.","0:50:47","https://www.youtube.com/watch?v=jIIw5sVU94A"
"CP_2020-01-22_R","Commission Permanente","Ordinaire",2020-01-22T20:52:54,"2020-01-22 9H 30 Commission sur l’eau, l’environnement, le développement durable et les grands parcs","Commission sur l'eau, l'environnement, le développement durable et les grands parcs.","3:34:00","https://www.youtube.com/watch?v=wVVMHKyH5E4"
"CP_2020-01-22_R","Commission Permanente","Ordinaire",2020-01-22T14:35:28,"2020-01-21 14 H - Commission sur le développement économique et urbain et l'habitation","Commission sur le développement économique et urbain et l'habitation - 21 janv. 14h00.","2:43:33","https://www.youtube.com/watch?v=0dFaShtedDg"
"CP_2020-01-21_R","Commission Permanente","Ordinaire",2020-01-21T14:49:44,"2020-01-20 19H - Commission sur l’eau, l’environnement, le développement durable et les grands parcs","Commission sur l'eau, l'environnement, le développement durable et les grands parcs.","3:20:16","https://www.youtube.com/watch?v=e7x-8Y2y3ss"
"CP_2020-01-21_R","Commission Permanente","Ordinaire",2020-01-21T14:46:19,"2020-01-16 19H - Commission sur l’eau, l’environnement, le développement durable et les grands parcs","Commission sur l'eau, l'environnement, le développement durable et les grands parcs.","3:14:40","https://www.youtube.com/watch?v=XKON6tXUYj4"
"CP_2020-01-21_R","Commission Permanente","Ordinaire",2020-01-21T14:22:48,"2020-01-16 14 H - Commission sur le développement économique et urbain et l'habitation","Commission sur le développement économique et urbain et l'habitation - 16 janv, 14h00.","2:19:26","https://www.youtube.com/watch?v=ZzQWrfdWx6M"
"CP_2020-01-15_R","Commission Permanente","Ordinaire",2020-01-15T15:29:10,"2020-01-14 19 H - Commission sur le développement économique et urbain et l'habitation","Commission sur le développement économique et urbain et l'habitation - 14 janv, 19h00.","2:34:10","https://www.youtube.com/watch?v=OGwQaPILLcI"
"CP_2020-01-13_R","Commission Permanente","Ordinaire",2020-01-13T14:14:44,"2020-01-10 14H - Commission sur l’eau, l’environnement, le développement durable et les grands parcs","Commission sur l'eau, l'environnement, le développement durable et les grands parcs.","3:25:02","https://www.youtube.com/watch?v=rf_gVvBfY0Q"
"CP_2020-01-10_R","Commission Permanente","Ordinaire",2020-01-10T13:46:19,"2020-01-09 14H - Commission sur l’eau, l’environnement, le développement durable et les grands parcs","Commission sur l'eau, l'environnement, le développement durable et les grands parcs.","3:19:37","https://www.youtube.com/watch?v=V7EmhKQliKA"
"CP_2019-12-11_R","Commission Permanente","Ordinaire",2019-12-11T13:55:19,"2019-12-10 19 H - Commission sur le développement économique et urbain et l'habitation",,"1:18:30","https://www.youtube.com/watch?v=IaUo3lST1rI"
"CP_2019-12-11_R","Commission Permanente","Ordinaire",2019-12-11T13:52:54,"2019-12-10 17 H 30 - Commission sur les finances et l'administration","Budget 2020 et PTI 2020-2022.","0:44:05","https://www.youtube.com/watch?v=tWiWtJkYYGM"
"CP_2019-12-09_R","Commission Permanente","Ordinaire",2019-12-09T15:26:24,"2019-12-05 19H - Commission sur l’eau, l’environnement, le développement durable et les grands parcs","Commission sur l'eau, l'environnement, le développement durable et les grands parcs.","1:03:36","https://www.youtube.com/watch?v=u3QtLA9Ee5E"
"CP_2019-12-09_R","Commission Permanente","Ordinaire",2019-12-09T15:09:54,"2019-12-05 9 H - Commission sur les finances et l'administration",,"7:45:45","https://www.youtube.com/watch?v=IEsSIXRznRc"
"CP_2019-12-05_R","Commission Permanente","Ordinaire",2019-12-05T14:23:36,"2019-11-29 9 H - Commission sur les finances et l'administration","Budget 2020 et PTI 2020-2022.","8:18:38","https://www.youtube.com/watch?v=hJcTEAzFvYQ"
"CP_2019-12-05_R","Commission Permanente","Ordinaire",2019-12-05T14:20:52,"2019-11-28 9 H - Commission sur les finances et l'administration","Budget 2020 et PTI 2020-2022.","8:23:11","https://www.youtube.com/watch?v=uVUbyHBRV48"
"CP_2019-12-03_R","Commission Permanente","Ordinaire",2019-12-03T21:34:56,"2019-12-03 13 H 30 - Commission des finances et de l'administration","Budget 2020 et PTI 2020-2022.","2:37:48","https://www.youtube.com/watch?v=zAXKWDNDaqE"
"CP_2019-12-03_R","Commission Permanente","Ordinaire",2019-12-03T18:49:33,"2019-11-27 19H - Commission sur l’eau, l’environnement, le développement durable et les grands parcs","Commission sur l'eau, l'environnement, le développement durable et les grands parcs.","1:46:35","https://www.youtube.com/watch?v=oj1_VMosCoY"
"CP_2019-12-03_R","Commission Permanente","Ordinaire",2019-12-03T03:08:13,"2019-12-02 19 H - Commission sur les finances et l'administration",,"2:39:11","https://www.youtube.com/watch?v=3KiIM9C0MAk"
"CP_2019-12-02_R","Commission Permanente","Ordinaire",2019-12-02T21:58:00,"2019-12-02 13 H 30 - Commission sur les finances et l'administration",,"4:25:39","https://www.youtube.com/watch?v=PrdH5Pt5lz8"
"CP_2019-11-28_R","Commission Permanente","Ordinaire",2019-11-28T00:12:02,"2019-11-27 13H 30 - Commission sur les finances et l'administration","Budget 2020 et PTI 2020-2022.","3:20:59","https://www.youtube.com/watch?v=KwswO1YKp9I"
"CP_2019-11-25_R","Commission Permanente","Ordinaire",2019-11-25T13:39:49,"2019-11-22 9H 00 - Commission de la sécurité publique","Commission de la sécurité publique.","3:31:23","https://www.youtube.com/watch?v=YO3G3wzHj88"
"CP_2019-11-13_R","Commission Permanente","Ordinaire",2019-11-13T18:48:17,"2019-11-13 9H 30 - Commission sur le développement social et la diversité montréalaise",,"1:26:22","https://www.youtube.com/watch?v=Nnfy5-poCXA"
"CP_2019-11-13_R","Commission Permanente","Ordinaire",2019-11-13T14:38:27,"2019-11-12 19H - Commission sur l’eau, l’environnement, le développement durable et les grands parcs","Commission sur l'eau, l'environnement, le développement durable et les grands parcs.","2:55:57","https://www.youtube.com/watch?v=HvsXJxQ8ivM"
"CP_2019-11-07_R","Commission Permanente","Ordinaire",2019-11-07T20:55:53,"2019-11-07 9H 30 Commission sur l’eau, l’environnement, le développement durable et les grands parcs","Commission sur l'eau, l'environnement, le développement durable et les grands parcs.","3:04:03","https://www.youtube.com/watch?v=uq7-VWSOrOw"
"CP_2019-10-31_R","Commission Permanente","Ordinaire",2019-10-31T16:22:47,"2019-10-30 19H - Commission sur l’eau, l’environnement, le développement durable et les grands parcs","Commission sur l'eau, l'environnement, le développement durable et les grands parcs - Mercredi, le 30 octobre 2019, 19h.","4:25:32","https://www.youtube.com/watch?v=D8HdEiB2eww"
"CP_2019-10-28_R","Commission Permanente","Ordinaire",2019-10-28T12:23:10,"2019-10-25 14H - Commission sur l’eau, l’environnement, le développement durable et les grands parcs","Commission sur l'eau, l'environnement, le développement durable et les grands parcs - Vendredi 25 octobre 2019, 14h.","4:45:29","https://www.youtube.com/watch?v=CIkO8zHdhxo"
"CP_2019-10-08_R","Commission Permanente","Ordinaire",2019-10-08T18:38:46,"2019-10-08 9H 00 - Commission de la sécurité publique","Commission de la sécurité publique - Mardi 8 octobre, 9h.","1:24:39","https://www.youtube.com/watch?v=9oAZbqrlkuI"
"CP_2019-10-04_R","Commission Permanente","Ordinaire",2019-10-04T19:15:18,"2019-10-03 19H - Commission sur l’eau, l’environnement, le développement durable et les grands parcs","Commission sur le développement économique et urbain et l'habitation - 3 octobre, 19h.","2:30:37","https://www.youtube.com/watch?v=gDTObLbcLxA"
"CP_2019-10-01_R","Commission Permanente","Ordinaire",2019-10-01T16:42:11,"2019-10-01 9H 00 - Commission de la sécurité publique","Commission de la sécurité publique - mardi 1er octobre, 9h.","1:58:52","https://www.youtube.com/watch?v=P_69ziQzpMI"
"CP_2019-09-25_R","Commission Permanente","Ordinaire",2019-09-25T02:42:57,"2019-05-21 17 H - Commission sur le développement économique et urbain et l'habitation","Règlement modifiant le Règlement sur la construction et la transformation de batiments (11-018)","0:27:51","https://www.youtube.com/watch?v=dGPDSWhtriY"
"CP_2019-09-13_R","Commission Permanente","Ordinaire",2019-09-13T14:18:20,"2019-09-12 17 H - Commission sur la culture, le patrimoine et les sports","Commission sur la culture, le patrimoine et les sports - 12 septembre.","1:10:44","https://www.youtube.com/watch?v=tb1kt3mrgd4"
"CP_2019-06-20_R","Commission Permanente","Ordinaire",2019-06-20T14:03:13,"2019-06-19 17H - Commission de la présidence du conseil","Commission de la présidence du conseil - 19 juin, 17h00.","0:08:09","https://www.youtube.com/watch?v=6Ez-peLDAOk"
"CP_2019-06-14_R","Commission Permanente","Ordinaire",2019-06-14T12:21:33,"2019-06-13 18 H 30 - Commission sur la culture, le patrimoine et les sports","Commission sur la culture, le patrimoine et les sports - 13 juin.","2:47:08","https://www.youtube.com/watch?v=7D-7vRTOGp0"
"CP_2019-06-13_R","Commission Permanente","Ordinaire",2019-06-13T17:18:18,"2019-06-11 18 H 30 - Commission sur la culture, le patrimoine et les sports","Commission sur la culture, le patrimoine et les sports - 11 juin, 18h30.","3:13:48","https://www.youtube.com/watch?v=KBIHJ4ELb5Y"
"CP_2019-06-13_R","Commission Permanente","Ordinaire",2019-06-13T17:17:29,"2019-06-12 15 H - Commission sur la culture, le patrimoine et les sports","Commission sur la culture, le patrimoine et les sports - 12 juin.","2:21:24","https://www.youtube.com/watch?v=XVu06Grp89Q"
"CP_2019-06-05_R","Commission Permanente","Ordinaire",2019-06-05T12:47:37,"2019-06-04 18 H - Commission sur les finances et l’administration","Commission sur les finances et l'administration - 4 juin, 18 h.","0:40:54","https://www.youtube.com/watch?v=anOcPnMZNXI"
"CP_2019-06-05_R","Commission Permanente","Ordinaire",2019-06-05T12:46:35,"2019-06-04 9H 00 - Commission de la sécurité publique","Commission de la sécurité publique - mardi 4 juin 2019, 9 h.","1:26:01","https://www.youtube.com/watch?v=ZITECmCtusM"
"CP_2019-05-31_R","Commission Permanente","Ordinaire",2019-05-31T14:18:06,"2019-05-29 13H 30 - Commission sur le développement social et la diversité montréalaise","Révision de la méthode de répartition des fonds de l'Entente Ville-MTESS.","2:49:44","https://www.youtube.com/watch?v=9CClE1Mzaro"
"CP_2019-05-28_R","Commission Permanente","Ordinaire",2019-05-28T18:10:04,"2019-05-21 10 H - Commission sur la culture, le patrimoine et les sports","Diagnostic du loisir : présentation publique du document de consultation.","0:52:05","https://www.youtube.com/watch?v=WdqkqdDuF28"
